Stay    ;BodyType ;AircraftType ;Towable ;Arr_OwnerCie ;Arr_ExploitingCie ;Arr_Number ;Arr_Date   ;Arr_Hour ;Arr_CourrierCode ;Arr_Stop ;Dep_OwnerCie ;Dep_ExploitingCie ;Dep_Number ;Dep_Date   ;Dep_Hour ;Dep_CourrierCode ;Dep_Stop
2311400 ;GP       ;330          ;      0 ;AF           ;AF                ;       217 ;25/06/2016 ;08:20    ;LC               ;BOM      ;AF           ;AF                ;       514 ;25/06/2016 ;11:00    ;LC               ;PHC
2311401 ;GP       ;330          ;      1 ;AF           ;AF                ;       149 ;25/06/2016 ;06:20    ;LC               ;LOS      ;AF           ;AF                ;       508 ;25/06/2016 ;13:30    ;LC               ;CAI
2311402 ;GP       ;340          ;      0 ;AF           ;AF                ;       755 ;25/06/2016 ;12:40    ;LC               ;IKA      ;AF           ;AF                ;       524 ;25/06/2016 ;16:15    ;LC               ;ABJ
2311403 ;GP       ;777          ;      1 ;AF           ;AF                ;       165 ;25/06/2016 ;17:00    ;LC               ;BKK      ;AF           ;AF                ;       460 ;25/06/2016 ;23:35    ;LC               ;MRU
2311404 ;GP       ;777          ;      0 ;AF           ;AF                ;        27 ;25/06/2016 ;11:00    ;LC               ;IAD      ;AF           ;AF                ;       474 ;25/06/2016 ;13:55    ;LC               ;PTY
2311405 ;GP       ;340          ;      1 ;AF           ;AF                ;       339 ;25/06/2016 ;06:00    ;LC               ;LFW      ;AF           ;AF                ;       498 ;25/06/2016 ;11:05    ;LC               ;SXM
2311406 ;GP       ;777          ;      0 ;AF           ;AF                ;        99 ;25/06/2016 ;11:20    ;LC               ;MIA      ;AF           ;AF                ;       480 ;25/06/2016 ;14:00    ;LC               ;LIM
2311407 ;GP       ;777          ;      0 ;AF           ;AF                ;       995 ;25/06/2016 ;05:40    ;LC               ;JNB      ;AF           ;AF                ;       566 ;25/06/2016 ;09:10    ;LC               ;BEY
2311408 ;GP       ;777          ;      0 ;AF           ;AF                ;       475 ;25/06/2016 ;14:15    ;LC               ;PTY      ;AF           ;AF                ;       562 ;25/06/2016 ;16:30    ;LC               ;BEY
2311409 ;GP       ;777          ;      0 ;AF           ;AF                ;       129 ;25/06/2016 ;14:00    ;LC               ;PEK      ;AF           ;AF                ;       718 ;25/06/2016 ;16:25    ;LC               ;DKR
2311410 ;GP       ;777          ;      1 ;AF           ;AF                ;       293 ;25/06/2016 ;04:30    ;LC               ;HND      ;AF           ;AF                ;       702 ;25/06/2016 ;13:55    ;LC               ;ABJ
2311411 ;GP       ;340          ;      0 ;AF           ;AF                ;       423 ;25/06/2016 ;11:15    ;LC               ;BOG      ;AF           ;AF                ;       694 ;25/06/2016 ;13:40    ;LC               ;MSP
2311412 ;GP       ;330          ;      1 ;AF           ;AF                ;       833 ;25/06/2016 ;06:00    ;LC               ;PNR      ;AF           ;AF                ;       770 ;25/06/2016 ;13:40    ;LC               ;CKY
2311413 ;GP       ;777          ;      0 ;AF           ;AF                ;       969 ;25/06/2016 ;09:55    ;LC               ;PUJ      ;AF           ;AF                ;       741 ;25/06/2016 ;12:45    ;LC               ;SDQ
2311414 ;GP       ;777          ;      1 ;AF           ;AF                ;       775 ;25/06/2016 ;06:00    ;LC               ;BGF      ;AF           ;AF                ;       636 ;25/06/2016 ;10:40    ;LC               ;IAH
2311415 ;GP       ;777          ;      1 ;AF           ;AF                ;       719 ;25/06/2016 ;06:05    ;LC               ;DKR      ;AF           ;AF                ;       688 ;25/06/2016 ;13:50    ;LC               ;ATL
2311416 ;GP       ;777          ;      0 ;AF           ;AF                ;       681 ;25/06/2016 ;08:10    ;LC               ;ATL      ;AF           ;AF                ;       682 ;25/06/2016 ;10:55    ;LC               ;ATL
2311417 ;GP       ;777          ;      1 ;AF           ;AF                ;       643 ;25/06/2016 ;06:15    ;LC               ;DXB      ;AF           ;AF                ;       662 ;25/06/2016 ;13:55    ;LC               ;DXB
2311418 ;MP       ;320          ;      0 ;AF           ;AF                ;      1463 ;25/06/2016 ;09:10    ;MC               ;ARN      ;AF           ;AF                ;      7652 ;25/06/2016 ;10:05    ;MC               ;LYS
2311419 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7639 ;25/06/2016 ;15:40    ;MC               ;RNS      ;A5           ;AF                ;      7656 ;25/06/2016 ;16:20    ;MC               ;BIQ
2311420 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1093 ;25/06/2016 ;08:10    ;MC               ;BSL      ;A5           ;AF                ;      7654 ;25/06/2016 ;08:50    ;MC               ;BIQ
2311421 ;MP       ;319          ;      0 ;AF           ;AF                ;      1263 ;25/06/2016 ;15:50    ;MC               ;ARN      ;AF           ;AF                ;      7646 ;25/06/2016 ;16:50    ;MC               ;LYS
2311422 ;MP       ;321          ;      0 ;AF           ;AF                ;      1295 ;25/06/2016 ;18:05    ;MC               ;BUD      ;AF           ;AF                ;      7648 ;25/06/2016 ;19:10    ;MC               ;LYS
2311423 ;MP       ;318          ;      0 ;AF           ;AF                ;      7517 ;25/06/2016 ;11:25    ;MC               ;TLS      ;AF           ;AF                ;      7644 ;25/06/2016 ;12:45    ;MC               ;LYS
2311424 ;MP       ;320          ;      0 ;AF           ;AF                ;      7663 ;25/06/2016 ;12:00    ;MC               ;MRS      ;AF           ;AF                ;      7664 ;25/06/2016 ;12:55    ;MC               ;MRS
2311425 ;MP       ;321          ;      0 ;AF           ;AF                ;      7665 ;25/06/2016 ;14:40    ;MC               ;MRS      ;AF           ;AF                ;      7666 ;25/06/2016 ;15:35    ;MC               ;MRS
2311426 ;MP       ;319          ;      1 ;AF           ;AF                ;      1051 ;24/06/2016 ;22:15    ;MC               ;CPH      ;AF           ;AF                ;      7660 ;25/06/2016 ;07:20    ;MC               ;MRS
2311427 ;MP       ;320          ;      0 ;AF           ;AF                ;      7673 ;25/06/2016 ;08:40    ;MC               ;MRS      ;AF           ;AF                ;      7662 ;25/06/2016 ;09:35    ;MC               ;MRS
2311428 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1187 ;25/06/2016 ;17:25    ;MC               ;LJU      ;A5           ;AF                ;      7638 ;25/06/2016 ;20:45    ;MC               ;RNS
2311429 ;MP       ;320          ;      0 ;AF           ;AF                ;      1083 ;25/06/2016 ;17:25    ;MC               ;PRG      ;AF           ;AF                ;      7626 ;25/06/2016 ;19:00    ;MC               ;BOD
2311430 ;MP       ;320          ;      0 ;AF           ;AF                ;      1149 ;25/06/2016 ;12:10    ;MC               ;BCN      ;AF           ;AF                ;      7624 ;25/06/2016 ;13:10    ;MC               ;BOD
2311431 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1607 ;25/06/2016 ;13:20    ;MC               ;DUS      ;A5           ;AF                ;      7588 ;25/06/2016 ;14:20    ;MC               ;AJA
2311432 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1477 ;25/06/2016 ;12:25    ;MC               ;BIO      ;A5           ;AF                ;      7582 ;25/06/2016 ;13:35    ;MC               ;BIA
2311433 ;MP       ;318          ;      0 ;AF           ;AF                ;      1411 ;25/06/2016 ;12:30    ;MC               ;HAM      ;AF           ;AF                ;      7584 ;25/06/2016 ;13:30    ;MC               ;FSC
2311434 ;MP       ;318          ;      1 ;AF           ;AF                ;      1101 ;24/06/2016 ;22:20    ;MC               ;MAD      ;AF           ;AF                ;      7618 ;25/06/2016 ;07:30    ;MC               ;BOD
2311435 ;MP       ;320          ;      0 ;AF           ;AF                ;      1247 ;25/06/2016 ;09:00    ;MC               ;WAW      ;AF           ;AF                ;      7622 ;25/06/2016 ;10:00    ;MC               ;BOD
2311436 ;MP       ;320          ;      0 ;AF           ;AF                ;      7721 ;25/06/2016 ;07:25    ;MC               ;NTE      ;AF           ;AF                ;      7620 ;25/06/2016 ;08:45    ;MC               ;BOD
2311437 ;MP       ;321          ;      0 ;AF           ;AF                ;      7651 ;25/06/2016 ;07:50    ;MC               ;LYS      ;AF           ;AF                ;      7640 ;25/06/2016 ;08:40    ;MC               ;LYS
2311438 ;MP       ;321          ;      0 ;AF           ;AF                ;      1801 ;25/06/2016 ;20:30    ;MC               ;MAD      ;AF           ;AF                ;      7630 ;25/06/2016 ;21:25    ;MC               ;BOD
2311439 ;MP       ;320          ;      0 ;AF           ;AF                ;      7643 ;25/06/2016 ;14:35    ;MC               ;LYS      ;AF           ;AF                ;      7634 ;25/06/2016 ;16:15    ;MC               ;BOD
2311440 ;MP       ;321          ;      0 ;AF           ;AF                ;      1449 ;25/06/2016 ;08:40    ;MC               ;BCN      ;AF           ;AF                ;      7720 ;25/06/2016 ;09:35    ;MC               ;NTE
2311441 ;MP       ;318          ;      0 ;AF           ;AF                ;      1423 ;25/06/2016 ;11:25    ;MC               ;MUC      ;AF           ;AF                ;      7724 ;25/06/2016 ;12:40    ;MC               ;NTE
2311442 ;MP       ;320          ;      0 ;AF           ;AF                ;      1549 ;25/06/2016 ;19:55    ;MC               ;BCN      ;AF           ;AF                ;      7728 ;25/06/2016 ;21:10    ;MC               ;NTE
2311443 ;MP       ;320          ;      0 ;AF           ;AF                ;      7709 ;25/06/2016 ;19:55    ;MC               ;NCE      ;AF           ;AF                ;      7712 ;25/06/2016 ;21:00    ;MC               ;NCE
2311444 ;MP       ;320          ;      0 ;AF           ;AF                ;      7701 ;25/06/2016 ;12:00    ;MC               ;NCE      ;AF           ;AF                ;      7714 ;25/06/2016 ;12:55    ;MC               ;NCE
2311445 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1417 ;25/06/2016 ;09:00    ;MC               ;GOA      ;A5           ;AF                ;      7752 ;25/06/2016 ;09:40    ;MC               ;CFE
2311446 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7757 ;25/06/2016 ;20:00    ;MC               ;CFE      ;A5           ;AF                ;      7758 ;25/06/2016 ;20:55    ;MC               ;CFE
2311447 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1265 ;25/06/2016 ;16:45    ;MC               ;BLL      ;A5           ;AF                ;      7756 ;25/06/2016 ;17:20    ;MC               ;CFE
2311448 ;MP       ;318          ;      0 ;AF           ;AF                ;      7733 ;25/06/2016 ;19:45    ;MC               ;BES      ;AF           ;AF                ;      7732 ;25/06/2016 ;21:35    ;MC               ;BES
2311449 ;MP       ;319          ;      0 ;AF           ;AF                ;      7683 ;25/06/2016 ;16:20    ;MC               ;MPL      ;AF           ;AF                ;      7730 ;25/06/2016 ;17:05    ;MC               ;NTE
2311450 ;MP       ;318          ;      0 ;AF           ;AF                ;      7727 ;25/06/2016 ;15:40    ;MC               ;NTE      ;AF           ;AF                ;      7738 ;25/06/2016 ;16:30    ;MC               ;BES
2311451 ;MP       ;318          ;      0 ;AF           ;AF                ;      1579 ;25/06/2016 ;09:05    ;MC               ;NAP      ;AF           ;AF                ;      7736 ;25/06/2016 ;10:20    ;MC               ;BES
2311452 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1439 ;25/06/2016 ;08:35    ;MC               ;HAJ      ;A5           ;AF                ;      7676 ;25/06/2016 ;09:35    ;MC               ;RNS
2311453 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1325 ;25/06/2016 ;12:20    ;MC               ;BRE      ;A5           ;AF                ;      7678 ;25/06/2016 ;13:00    ;MC               ;RNS
2311454 ;MP       ;319          ;      0 ;AF           ;AF                ;      1213 ;25/06/2016 ;11:25    ;MC               ;LIN      ;AF           ;AF                ;      7680 ;25/06/2016 ;12:45    ;MC               ;MPL
2311455 ;MP       ;319          ;      0 ;AF           ;AF                ;      7667 ;25/06/2016 ;17:35    ;MC               ;MRS      ;AF           ;AF                ;      7668 ;25/06/2016 ;18:25    ;MC               ;MRS
2311456 ;MP       ;320          ;      0 ;AF           ;AF                ;      7519 ;25/06/2016 ;07:30    ;MC               ;TLS      ;AF           ;AF                ;      7672 ;25/06/2016 ;08:20    ;MC               ;MRS
2311457 ;MP       ;320          ;      0 ;AF           ;AF                ;      7671 ;25/06/2016 ;20:50    ;MC               ;MRS      ;AF           ;AF                ;      7670 ;25/06/2016 ;21:40    ;MC               ;MRS
2311458 ;MP       ;320          ;      0 ;AF           ;AF                ;      7711 ;25/06/2016 ;08:45    ;MC               ;NCE      ;AF           ;AF                ;      7702 ;25/06/2016 ;09:40    ;MC               ;NCE
2311459 ;MP       ;319          ;      1 ;AF           ;AF                ;      1047 ;24/06/2016 ;21:30    ;MC               ;WAW      ;AF           ;AF                ;      7700 ;25/06/2016 ;07:15    ;MC               ;NCE
2311460 ;MP       ;320          ;      0 ;AF           ;AF                ;      7703 ;25/06/2016 ;14:40    ;MC               ;NCE      ;AF           ;AF                ;      7706 ;25/06/2016 ;15:40    ;MC               ;NCE
2311461 ;MP       ;321          ;      0 ;AF           ;AF                ;      1649 ;25/06/2016 ;17:05    ;MC               ;BCN      ;AF           ;AF                ;      7708 ;25/06/2016 ;18:25    ;MC               ;NCE
2311462 ;MP       ;319          ;      0 ;AF           ;AF                ;      7707 ;25/06/2016 ;09:40    ;MC               ;NCE      ;AF           ;AF                ;      7704 ;25/06/2016 ;10:30    ;MC               ;NCE
2311463 ;MP       ;318          ;      0 ;AF           ;AF                ;      1741 ;25/06/2016 ;15:55    ;MC               ;AMS      ;AF           ;AF                ;      7682 ;25/06/2016 ;16:40    ;MC               ;MPL
2311464 ;MP       ;319          ;      0 ;AF           ;AF                ;      7681 ;25/06/2016 ;07:50    ;MC               ;MPL      ;AF           ;AF                ;      7688 ;25/06/2016 ;08:45    ;MC               ;MPL
2311465 ;MP       ;320          ;      0 ;AF           ;AF                ;      1533 ;25/06/2016 ;17:20    ;MC               ;ATH      ;AF           ;AF                ;      7686 ;25/06/2016 ;18:35    ;MC               ;MPL
2311466 ;GP       ;777          ;      0 ;AF           ;AF                ;        85 ;25/06/2016 ;16:45    ;LC               ;SFO      ;AF           ;AF                ;        76 ;25/06/2016 ;19:10    ;LC               ;PPT
2311467 ;GP       ;350          ;      1 ;AF           ;AF                ;       111 ;25/06/2016 ;05:35    ;LC               ;PVG      ;AF           ;AF                ;        66 ;25/06/2016 ;10:30    ;LC               ;LAX
2311468 ;GP       ;777          ;      1 ;AF           ;AF                ;       257 ;25/06/2016 ;06:10    ;LC               ;SIN      ;AF           ;AF                ;        72 ;25/06/2016 ;13:40    ;LC               ;LAX
2311469 ;GP       ;777          ;      0 ;AF           ;AF                ;       401 ;25/06/2016 ;11:15    ;LC               ;SCL      ;AF           ;AF                ;        90 ;25/06/2016 ;14:10    ;LC               ;MIA
2311470 ;GP       ;777          ;      1 ;AF           ;AF                ;       139 ;25/06/2016 ;17:00    ;LC               ;WUH      ;AF           ;AF                ;       102 ;25/06/2016 ;23:20    ;LC               ;CAN
2311471 ;GP       ;777          ;      0 ;AF           ;AF                ;       561 ;25/06/2016 ;14:15    ;LC               ;BEY      ;AF           ;AF                ;        80 ;25/06/2016 ;16:35    ;LC               ;SFO
2311472 ;GP       ;350          ;      1 ;AF           ;AF                ;       703 ;25/06/2016 ;06:30    ;LC               ;ABJ      ;AF           ;AF                ;        84 ;25/06/2016 ;10:55    ;LC               ;SFO
2311473 ;GP       ;777          ;      1 ;AF           ;AF                ;       639 ;25/06/2016 ;08:35    ;LC               ;IAH      ;AF           ;AF                ;        10 ;25/06/2016 ;17:00    ;LC               ;JFK
2311474 ;GP       ;777          ;      1 ;AF           ;AF                ;       457 ;25/06/2016 ;08:00    ;LC               ;GRU      ;AF           ;AF                ;         8 ;25/06/2016 ;19:10    ;LC               ;JFK
2311475 ;GP       ;350          ;      0 ;AF           ;AF                ;        65 ;25/06/2016 ;11:10    ;LC               ;LAX      ;AF           ;AF                ;         6 ;25/06/2016 ;14:05    ;LC               ;JFK
2311476 ;GP       ;350          ;      1 ;AF           ;AF                ;         7 ;25/06/2016 ;08:35    ;LC               ;JFK      ;AF           ;AF                ;        54 ;25/06/2016 ;13:45    ;LC               ;IAD
2311477 ;GP       ;330          ;      0 ;AF           ;AF                ;        23 ;25/06/2016 ;05:40    ;LC               ;JFK      ;AF           ;AF                ;        22 ;25/06/2016 ;08:20    ;LC               ;JFK
2311478 ;GP       ;777          ;      1 ;AF           ;AF                ;       459 ;24/06/2016 ;11:20    ;LC               ;GRU      ;AF           ;AF                ;        26 ;25/06/2016 ;17:00    ;LC               ;IAD
2311479 ;GP       ;350          ;      0 ;AF           ;AF                ;        55 ;25/06/2016 ;08:25    ;LC               ;IAD      ;AF           ;AF                ;       178 ;25/06/2016 ;11:20    ;LC               ;MEX
2311480 ;GP       ;340          ;      0 ;AF           ;AF                ;       524 ;25/06/2016 ;08:55    ;LC               ;OUA      ;AF           ;AF                ;       146 ;25/06/2016 ;11:20    ;LC               ;LOS
2311481 ;GP       ;330          ;      1 ;AF           ;AF                ;       225 ;25/06/2016 ;06:15    ;LC               ;DEL      ;AF           ;AF                ;       226 ;25/06/2016 ;10:55    ;LC               ;DEL
2311482 ;GP       ;330          ;      0 ;AF           ;AF                ;       191 ;25/06/2016 ;08:35    ;LC               ;BLR      ;AF           ;AF                ;       218 ;25/06/2016 ;11:05    ;LC               ;BOM
2311483 ;GP       ;350          ;      1 ;AF           ;AF                ;       183 ;25/06/2016 ;14:20    ;LC               ;MEX      ;AF           ;AF                ;       188 ;25/06/2016 ;23:30    ;LC               ;HKG
2311484 ;GP       ;330          ;      1 ;AF           ;AF                ;       367 ;25/06/2016 ;06:10    ;LC               ;RUH      ;AF           ;AF                ;       192 ;25/06/2016 ;10:40    ;LC               ;BLR
2311485 ;GP       ;777          ;      0 ;AF           ;AF                ;       393 ;25/06/2016 ;11:00    ;LC               ;MVD      ;AF           ;AF                ;       112 ;25/06/2016 ;14:00    ;LC               ;PVG
2311486 ;GP       ;330          ;      1 ;AF           ;AF                ;       321 ;25/06/2016 ;11:35    ;LC               ;BOS      ;AF           ;AF                ;       144 ;25/06/2016 ;16:15    ;LC               ;ORD
2311487 ;GP       ;777          ;      0 ;AF           ;AF                ;       565 ;25/06/2016 ;19:45    ;LC               ;BEY      ;AF           ;AF                ;       116 ;25/06/2016 ;23:25    ;LC               ;PVG
2311488 ;GP       ;777          ;      1 ;AF           ;AF                ;       443 ;25/06/2016 ;08:00    ;LC               ;GIG      ;AF           ;AF                ;       128 ;25/06/2016 ;14:00    ;LC               ;PEK
2311489 ;GP       ;777          ;      0 ;AF           ;AF                ;        11 ;25/06/2016 ;11:10    ;LC               ;JFK      ;AF           ;AF                ;       900 ;25/06/2016 ;14:15    ;LC               ;NSI
2311490 ;GP       ;777          ;      1 ;AF           ;AF                ;       463 ;25/06/2016 ;05:40    ;LC               ;MRU      ;AF           ;AF                ;       934 ;25/06/2016 ;11:35    ;LC               ;TNR
2311491 ;GP       ;777          ;      0 ;AF           ;AF                ;       459 ;25/06/2016 ;11:20    ;LC               ;GRU      ;AF           ;AF                ;       804 ;25/06/2016 ;14:30    ;LC               ;COO
2311492 ;GP       ;330          ;      1 ;AF           ;AF                ;       897 ;25/06/2016 ;06:30    ;LC               ;BZV      ;AF           ;AF                ;       896 ;25/06/2016 ;10:35    ;LC               ;BZV
2311493 ;GP       ;340          ;      1 ;AF           ;AF                ;       377 ;25/06/2016 ;11:30    ;LC               ;DTW      ;AF           ;AF                ;       860 ;25/06/2016 ;16:10    ;LC               ;LFW
2311494 ;MP       ;319          ;      1 ;AF           ;AF                ;      1745 ;24/06/2016 ;21:40    ;MC               ;SVO      ;AF           ;AF                ;      1044 ;25/06/2016 ;09:35    ;MC               ;SVO
2311495 ;MP       ;319          ;      0 ;AF           ;AF                ;      1601 ;25/06/2016 ;17:40    ;MC               ;MAD      ;AF           ;AF                ;      1042 ;25/06/2016 ;18:30    ;MC               ;GVA
2311496 ;MP       ;320          ;      0 ;AF           ;AF                ;      1443 ;25/06/2016 ;16:00    ;MC               ;GVA      ;AF           ;AF                ;      1050 ;25/06/2016 ;17:40    ;MC               ;CPH
2311497 ;MP       ;321          ;      0 ;AF           ;AF                ;      1505 ;25/06/2016 ;15:00    ;MC               ;FCO      ;AF           ;AF                ;      1048 ;25/06/2016 ;16:55    ;MC               ;BCN
2311499 ;MP       ;320          ;      0 ;AF           ;AF                ;      1001 ;25/06/2016 ;12:15    ;MC               ;MAD      ;AF           ;AF                ;      1012 ;25/06/2016 ;13:25    ;MC               ;LIN
2311500 ;MP       ;318          ;      0 ;AF           ;AF                ;      1829 ;25/06/2016 ;17:05    ;MC               ;BLQ      ;AF           ;AF                ;      1022 ;25/06/2016 ;18:15    ;MC               ;MUC
2311501 ;MP       ;321          ;      0 ;AF           ;AF                ;      1535 ;25/06/2016 ;17:20    ;MC               ;TXL      ;AF           ;AF                ;      1032 ;25/06/2016 ;19:00    ;MC               ;ATH
2311502 ;MP       ;320          ;      0 ;AF           ;AF                ;      1243 ;25/06/2016 ;08:35    ;MC               ;GVA      ;AF           ;AF                ;      1024 ;25/06/2016 ;09:40    ;MC               ;LIS
2311503 ;MP       ;321          ;      0 ;AF           ;AF                ;      1069 ;25/06/2016 ;16:55    ;MC               ;MAN      ;AF           ;AF                ;      1080 ;25/06/2016 ;18:15    ;MC               ;LHR
2311504 ;MP       ;320          ;      0 ;AF           ;AF                ;      1139 ;25/06/2016 ;12:10    ;MC               ;VIE      ;AF           ;AF                ;      1082 ;25/06/2016 ;13:10    ;MC               ;PRG
2311505 ;MP       ;318          ;      0 ;AF           ;AF                ;      7645 ;25/06/2016 ;16:25    ;MC               ;LYS      ;AF           ;AF                ;      1100 ;25/06/2016 ;17:15    ;MC               ;MAD
2311506 ;MP       ;319          ;      1 ;AF           ;AF                ;      1755 ;24/06/2016 ;22:15    ;MC               ;ALG      ;AF           ;AF                ;      1084 ;25/06/2016 ;07:15    ;MC               ;TUN
2311507 ;MP       ;318          ;      1 ;AF           ;AF                ;      1561 ;24/06/2016 ;17:45    ;MC               ;ZAG      ;AF           ;AF                ;      1056 ;25/06/2016 ;07:30    ;MC               ;GLA
2311509 ;MP       ;320          ;      0 ;AF           ;AF                ;      1321 ;25/06/2016 ;12:05    ;MC               ;TLV      ;AF           ;AF                ;      1060 ;25/06/2016 ;13:20    ;MC               ;EVN
2311510 ;MP       ;321          ;      0 ;AF           ;AF                ;      1681 ;25/06/2016 ;12:05    ;MC               ;LHR      ;AF           ;AF                ;      1068 ;25/06/2016 ;13:05    ;MC               ;MAN
2311511 ;MP       ;318          ;      1 ;AF           ;AF                ;      1767 ;24/06/2016 ;22:05    ;MC               ;FLR      ;AF           ;AF                ;      1066 ;25/06/2016 ;07:20    ;MC               ;FLR
2311512 ;MP       ;321          ;      0 ;AF           ;AF                ;      1641 ;25/06/2016 ;15:00    ;MC               ;AMS      ;AF           ;AF                ;      1062 ;25/06/2016 ;16:00    ;MC               ;ARN
2311513 ;MP       ;320          ;      0 ;AF           ;AF                ;      1669 ;25/06/2016 ;11:15    ;MC               ;MAN      ;AF           ;AF                ;      1064 ;25/06/2016 ;12:35    ;MC               ;BHX
2311514 ;GP       ;777          ;      1 ;AF           ;AF                ;       117 ;24/06/2016 ;16:35    ;LC               ;PVG      ;AF           ;AF                ;       958 ;25/06/2016 ;11:20    ;LC               ;SSG
2311515 ;GP       ;777          ;      0 ;AF           ;AF                ;       943 ;25/06/2016 ;14:00    ;LC               ;HAV      ;AF           ;AF                ;       946 ;25/06/2016 ;16:35    ;LC               ;HAV
2311516 ;GP       ;777          ;      0 ;AF           ;AF                ;       351 ;25/06/2016 ;08:05    ;LC               ;YYZ      ;AF           ;AF                ;       940 ;25/06/2016 ;11:15    ;LC               ;HAV
2311517 ;MP       ;320          ;      1 ;AF           ;AF                ;      1043 ;24/06/2016 ;21:40    ;MC               ;GVA      ;AF           ;AF                ;      1000 ;25/06/2016 ;07:15    ;MC               ;MAD
2311518 ;GP       ;777          ;      0 ;AF           ;AF                ;       977 ;25/06/2016 ;06:50    ;LC               ;LBV      ;AF           ;AF                ;       976 ;25/06/2016 ;10:40    ;LC               ;LBV
2311519 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1775 ;25/06/2016 ;15:05    ;MC               ;OSL      ;A5           ;AF                ;      1006 ;25/06/2016 ;18:30    ;MC               ;DUS
2311520 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1725 ;25/06/2016 ;07:55    ;MC               ;BRE      ;A5           ;AF                ;      1010 ;25/06/2016 ;08:35    ;MC               ;NUE
2311521 ;MP       ;321          ;      0 ;AF           ;AF                ;      1625 ;25/06/2016 ;19:20    ;MC               ;LIS      ;AF           ;AF                ;      1004 ;25/06/2016 ;20:35    ;MC               ;FCO
2311522 ;GP       ;350          ;      1 ;AF           ;AF                ;        83 ;25/06/2016 ;11:35    ;LC               ;SFO      ;AF           ;AF                ;       990 ;25/06/2016 ;23:25    ;LC               ;JNB
2311523 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1311 ;25/06/2016 ;08:15    ;MC               ;NUE      ;A5           ;AF                ;      1192 ;25/06/2016 ;09:05    ;MC               ;BSL
2311524 ;MP       ;320          ;      0 ;AF           ;AF                ;      1025 ;25/06/2016 ;15:25    ;MC               ;LIS      ;AF           ;AF                ;      1194 ;25/06/2016 ;16:15    ;MC               ;LIS
2311525 ;MP       ;319          ;      0 ;AF           ;AF                ;      1259 ;25/06/2016 ;17:50    ;MC               ;RBA      ;AF           ;AF                ;      1180 ;25/06/2016 ;19:05    ;MC               ;LHR
2311526 ;MP       ;319          ;      0 ;AF           ;AF                ;      1327 ;25/06/2016 ;08:45    ;MC               ;VCE      ;AF           ;AF                ;      1178 ;25/06/2016 ;09:40    ;MC               ;NAP
2311528 ;MP       ;319          ;      1 ;AF           ;AF                ;      1891 ;24/06/2016 ;21:25    ;MC               ;IST      ;AF           ;AF                ;      1164 ;25/06/2016 ;08:00    ;MC               ;BHX
2311529 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7753 ;25/06/2016 ;12:20    ;MC               ;CFE      ;A5           ;AF                ;      1186 ;25/06/2016 ;13:00    ;MC               ;LJU
2311530 ;MP       ;320          ;      0 ;AF           ;AF                ;      1889 ;25/06/2016 ;17:20    ;MC               ;OTP      ;AF           ;AF                ;      1168 ;25/06/2016 ;18:20    ;MC               ;MAN
2311531 ;MP       ;321          ;      1 ;AF           ;AF                ;      7527 ;24/06/2016 ;22:15    ;MC               ;TLS      ;AF           ;AF                ;      1240 ;25/06/2016 ;07:20    ;MC               ;AMS
2311532 ;MP       ;320          ;      0 ;AF           ;AF                ;      1305 ;25/06/2016 ;19:55    ;MC               ;FCO      ;AF           ;AF                ;      1242 ;25/06/2016 ;20:45    ;MC               ;GVA
2311533 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1275 ;25/06/2016 ;09:05    ;MC               ;OSL      ;A5           ;AF                ;      1218 ;25/06/2016 ;12:35    ;MC               ;FRA
2310843 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1507 ;23/06/2016 ;16:05    ;MC               ;DUS      ;A5           ;AF                ;      1202 ;23/06/2016 ;16:45    ;MC               ;TRN
2310844 ;MP       ;320          ;      0 ;AF           ;AF                ;      1581 ;23/06/2016 ;14:30    ;MC               ;LHR      ;AF           ;AF                ;      1196 ;23/06/2016 ;15:20    ;MC               ;CMN
2310845 ;MP       ;319          ;      0 ;AF           ;AF                ;      1259 ;23/06/2016 ;17:50    ;MC               ;RBA      ;AF           ;AF                ;      1180 ;23/06/2016 ;19:05    ;MC               ;LHR
2310846 ;MP       ;319          ;      0 ;AF           ;AF                ;      1327 ;23/06/2016 ;08:45    ;MC               ;VCE      ;AF           ;AF                ;      1178 ;23/06/2016 ;09:40    ;MC               ;NAP
2310848 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7753 ;23/06/2016 ;12:20    ;MC               ;CFE      ;A5           ;AF                ;      1186 ;23/06/2016 ;13:00    ;MC               ;LJU
